"name","alpha","id","amount","type","date","origin","full","fy"
"Sylvester","Kameron",1159,3703,"Cash",2017-08-04,"small","Sylvester Kameron","2017"
"Rolf","Griselda",1160,1418,"Stock",2012-02-02,"small","Rolf Griselda","2012"
"Rolf","Griselda",1160,1859,"Recurring Gift",2011-03-18,"small","Rolf Griselda","2011"
"Lesli","Stephania",1161,4060,"Stock",2011-05-09,"small","Lesli Stephania","2011"
"Lesli","Stephania",1161,953,"Cash",2009-05-27,"small","Lesli Stephania","2009"
"Coral","Ova",1162,4278,"Recurring Gift",2009-05-25,"small","Coral Ova","2009"
"Coral","Ova",1162,2565,"Stock",2010-12-27,"small","Coral Ova","2010"
"Marcela","Carisa",1163,2302,"Stock",2017-09-13,"small","Marcela Carisa","2017"
"Marcela","Carisa",1163,258,"Cash",2018-02-20,"small","Marcela Carisa","2018"
"Marcela","Carisa",1163,4925,"Stock",2017-10-30,"small","Marcela Carisa","2017"
"Marcela","Carisa",1163,3592,"Recurring Gift",2009-10-20,"small","Marcela Carisa","2009"
"Marcela","Carisa",1163,1332,"Stock",2012-06-09,"small","Marcela Carisa","2012"
"Marcela","Carisa",1163,1879,"Cash",2016-03-06,"small","Marcela Carisa","2016"
"Marcela","Carisa",1163,1843,"Recurring Gift",2014-10-27,"small","Marcela Carisa","2014"
"Marcela","Carisa",1163,2515,"Pledge",2013-12-05,"medium","Marcela Carisa","2013"
"Elva","Ulises",1164,3188,"Recurring Gift",2014-08-11,"small","Elva Ulises","2014"
"Verla","Kayley",1165,2219,"Stock",2016-04-26,"small","Verla Kayley","2016"
"Verla","Kayley",1165,3491,"Cash",2013-05-10,"small","Verla Kayley","2013"
"Gus","Gilbert",1166,3589,"Stock",2014-09-16,"small","Gus Gilbert","2014"
"Gus","Gilbert",1166,481,"Cash",2014-04-10,"small","Gus Gilbert","2014"
"Edward","Jeanie",1167,NA,NA,NA,NA,"Edward Jeanie",NA
"Osvaldo","Maria",1168,3487,"Stock",2013-07-09,"small","Osvaldo Maria","2013"
"Jayme","Darrien",1169,4179,"Stock",2011-03-21,"small","Jayme Darrien","2011"
"Jayme","Darrien",1169,1092,"Cash",2015-03-09,"small","Jayme Darrien","2015"
"Jayme","Darrien",1169,4179,"Cash",2009-04-05,"small","Jayme Darrien","2009"
"Jayme","Darrien",1169,2400,"Recurring Gift",2016-01-29,"small","Jayme Darrien","2016"
"Marty","Jarett",1170,2736,"Recurring Gift",2018-03-25,"small","Marty Jarett","2018"
"Marty","Jarett",1170,827,"Recurring Gift",2017-05-28,"small","Marty Jarett","2017"
"Rashawn","Devin",1171,119,"Recurring Gift",2017-01-10,"small","Rashawn Devin","2017"
"Mose","Elza",1172,3901,"Recurring Gift",2018-04-15,"small","Mose Elza","2018"
"Mose","Elza",1172,1395,"Recurring Gift",2009-07-13,"small","Mose Elza","2009"
"Mose","Elza",1172,4188,"Stock",2010-04-18,"small","Mose Elza","2010"
"Tory","Yvonne",1173,4786,"Cash",2016-05-06,"small","Tory Yvonne","2016"
"Tory","Yvonne",1173,2906,"Cash",2008-07-16,"small","Tory Yvonne","2008"
"Tory","Yvonne",1173,2272,"Recurring Gift",2015-03-23,"small","Tory Yvonne","2015"
"Meghan","Wellington",1174,1274,"Cash",2016-12-23,"small","Meghan Wellington","2016"
"Domonique","Tatiana",1175,39000,"Cash",2012-05-22,"medium","Domonique Tatiana","2012"
"Leatha","Evon",1176,3170,"Recurring Gift",2009-03-24,"small","Leatha Evon","2009"
"Leatha","Evon",1176,4966,"Cash",2010-02-02,"small","Leatha Evon","2010"
"Leatha","Evon",1176,4735,"Recurring Gift",2011-01-28,"small","Leatha Evon","2011"
"Norman","Ethyl",1177,3905,"Stock",2011-03-17,"small","Norman Ethyl","2011"
"Norman","Ethyl",1177,2570,"Stock",2017-01-29,"small","Norman Ethyl","2017"
"Norman","Ethyl",1177,3710,"Cash",2015-12-18,"small","Norman Ethyl","2015"
"Micah","Devonte",1178,4965,"Recurring Gift",2014-02-26,"small","Micah Devonte","2014"
"Micah","Devonte",1178,65439,"Stock",2013-02-19,"medium","Micah Devonte","2013"
"Felicita","Terese",1179,4229,"Recurring Gift",2014-09-16,"small","Felicita Terese","2014"
"Felicita","Terese",1179,674,"Stock",2015-12-06,"small","Felicita Terese","2015"
"Felicita","Terese",1179,4487,"Cash",2014-05-09,"small","Felicita Terese","2014"
"Felicita","Terese",1179,1177,"Cash",2016-08-15,"small","Felicita Terese","2016"
"VonWade","Sheldon",1180,98147,"Recurring Gift",2014-10-15,"medium","VonWade Sheldon","2014"
"Wilfrid","Kenneth",1181,272,"Recurring Gift",2010-01-17,"small","Wilfrid Kenneth","2010"
"Wilfrid","Kenneth",1181,2433,"Cash",2016-11-17,"small","Wilfrid Kenneth","2016"
"Wilfrid","Kenneth",1181,1329,"Stock",2012-01-22,"small","Wilfrid Kenneth","2012"
"Wilfrid","Kenneth",1181,77,"Cash",2018-02-13,"small","Wilfrid Kenneth","2018"
"Harris","Raheem",1182,3365,"Stock",2017-01-05,"small","Harris Raheem","2017"
"Harris","Raheem",1182,2781,"Cash",2012-06-14,"small","Harris Raheem","2012"
"Harris","Raheem",1182,65,"Stock",2018-06-03,"small","Harris Raheem","2018"
"Harris","Raheem",1182,380,"Recurring Gift",2009-09-18,"small","Harris Raheem","2009"
"Erich","Florine",1183,4083,"Cash",2016-04-20,"small","Erich Florine","2016"
"Marisa","Evelyn",1184,NA,NA,NA,NA,"Marisa Evelyn",NA
"Stanton","Boyce",1185,1956,"Stock",2013-06-06,"small","Stanton Boyce","2013"
"Stanton","Boyce",1185,3650,"Stock",2014-10-27,"small","Stanton Boyce","2014"
"Ora","Jaden",1186,772,"Cash",2015-12-19,"small","Ora Jaden","2015"
"Gustave","Liza",1187,3732,"Cash",2017-05-30,"small","Gustave Liza","2017"
"Gustave","Liza",1187,2821,"Recurring Gift",2013-10-13,"small","Gustave Liza","2013"
"Gustave","Liza",1187,2553,"Cash",2017-07-11,"small","Gustave Liza","2017"
"Gustave","Liza",1187,2624,"Recurring Gift",2013-05-29,"small","Gustave Liza","2013"
"Leigh","Pamella",1188,3948,"Recurring Gift",2010-01-30,"small","Leigh Pamella","2010"
"Leigh","Pamella",1188,3839,"Cash",2013-05-04,"small","Leigh Pamella","2013"
"Leigh","Pamella",1188,55949,"Pledge",2014-06-13,"medium","Leigh Pamella","2014"
"John","Michael",1189,2606,"Cash",2015-07-18,"small","John Michael","2015"
"John","Michael",1189,4590,"Stock",2008-12-06,"small","John Michael","2008"
"John","Michael",1189,1552,"Stock",2012-04-16,"small","John Michael","2012"
"Brittney","Kolby",1190,NA,NA,NA,NA,"Brittney Kolby",NA
"Samantha","Andrea",1191,3601,"Recurring Gift",2014-10-04,"small","Samantha Andrea","2014"
"Yanira","Kathie",1192,574,"Recurring Gift",2009-03-05,"small","Yanira Kathie","2009"
"Yanira","Kathie",1192,2470,"Recurring Gift",2015-10-24,"small","Yanira Kathie","2015"
"Yanira","Kathie",1192,3628,"Stock",2017-03-14,"small","Yanira Kathie","2017"
"Yanira","Kathie",1192,3961,"Cash",2013-04-10,"small","Yanira Kathie","2013"
"Carmelita","Daniel",1193,86517,"Cash",2013-01-05,"medium","Carmelita Daniel","2013"
"Winnifred","Esther",1194,2699,"Stock",2009-07-04,"small","Winnifred Esther","2009"
"Winnifred","Esther",1194,2536,"Stock",2013-10-21,"small","Winnifred Esther","2013"
"Winnifred","Esther",1194,4402,"Stock",2015-03-04,"small","Winnifred Esther","2015"
"Kyleigh","Pietro",1195,1145,"Cash",2015-12-25,"small","Kyleigh Pietro","2015"
"Kyleigh","Pietro",1195,1914,"Recurring Gift",2014-06-05,"small","Kyleigh Pietro","2014"
"Adrienne","Rusty",1196,798,"Recurring Gift",2010-07-06,"small","Adrienne Rusty","2010"
"Leanne","Mariel",1197,3342,"Cash",2016-05-22,"small","Leanne Mariel","2016"
"Leanne","Mariel",1197,4084,"Stock",2012-11-14,"small","Leanne Mariel","2012"
"Leanne","Mariel",1197,2252,"Cash",2015-02-12,"small","Leanne Mariel","2015"
"Drake","Jarod",1198,774,"Cash",2011-07-31,"small","Drake Jarod","2011"
"Drake","Jarod",1198,4362,"Recurring Gift",2011-07-02,"small","Drake Jarod","2011"
"Drake","Jarod",1198,1341,"Cash",2017-10-10,"small","Drake Jarod","2017"
"Drake","Jarod",1198,4486,"Stock",2018-11-27,"small","Drake Jarod","2018"
"Theo","Paula",1199,1159,"Recurring Gift",2014-08-12,"small","Theo Paula","2014"
"Theo","Paula",1199,4311,"Stock",2010-04-15,"small","Theo Paula","2010"
"Theo","Paula",1199,2976,"Cash",2012-12-21,"small","Theo Paula","2012"
"Theo","Paula",1199,4347,"Cash",2011-07-12,"small","Theo Paula","2011"
"Theo","Paula",1199,675,"Stock",2010-12-16,"small","Theo Paula","2010"
"Theo","Paula",1199,44264,"Pledge",2016-01-08,"medium","Theo Paula","2016"
"Sean","Nadine",1200,3029,"Stock",2012-03-07,"small","Sean Nadine","2012"
"Sean","Nadine",1200,4435,"Stock",2017-01-02,"small","Sean Nadine","2017"
"Sean","Nadine",1200,1310,"Recurring Gift",2009-05-13,"small","Sean Nadine","2009"
"Sean","Nadine",1200,1906,"Recurring Gift",2009-01-30,"small","Sean Nadine","2009"
"Sean","Nadine",1200,3647,"Cash",2017-05-04,"small","Sean Nadine","2017"
"Mackenzie","Turner",1201,3495,"Cash",2013-08-29,"small","Mackenzie Turner","2013"
"Mackenzie","Turner",1201,3688,"Stock",2017-11-10,"small","Mackenzie Turner","2017"
"Mackenzie","Turner",1201,3518,"Cash",2012-07-07,"small","Mackenzie Turner","2012"
"Mackenzie","Turner",1201,606,"Stock",2018-02-12,"small","Mackenzie Turner","2018"
"Chet","Omar",1202,3439,"Recurring Gift",2009-03-27,"small","Chet Omar","2009"
"Chet","Omar",1202,3697,"Recurring Gift",2008-11-16,"small","Chet Omar","2008"
"Chet","Omar",1202,2762,"Cash",2014-01-13,"small","Chet Omar","2014"
"Beverlee","Sunshine",1203,NA,NA,NA,NA,"Beverlee Sunshine",NA
"Kirby","Jaden",1204,1226,"Stock",2009-12-15,"small","Kirby Jaden","2009"
"Johnpaul","Venita",1205,141,"Cash",2012-02-07,"small","Johnpaul Venita","2012"
"Johnpaul","Venita",1205,3763,"Recurring Gift",2015-05-24,"small","Johnpaul Venita","2015"
"Johnpaul","Venita",1205,6187,"Pledge",2010-10-16,"medium","Johnpaul Venita","2010"
"Pernell","Rosina",1206,223,"Cash",2011-09-03,"small","Pernell Rosina","2011"
"Pernell","Rosina",1206,998,"Recurring Gift",2014-07-25,"small","Pernell Rosina","2014"
"Pernell","Rosina",1206,1415,"Stock",2014-01-26,"small","Pernell Rosina","2014"
"Pernell","Rosina",1206,4128,"Recurring Gift",2017-04-16,"small","Pernell Rosina","2017"
"Pernell","Rosina",1206,79324,"Pledge",2009-02-28,"medium","Pernell Rosina","2009"
"Pernell","Rosina",1206,12360,"Stock",2014-10-27,"medium","Pernell Rosina","2014"
"Jacklyn","Norah",1207,2042,"Stock",2008-12-07,"small","Jacklyn Norah","2008"
"Jacklyn","Norah",1207,431,"Recurring Gift",2014-08-07,"small","Jacklyn Norah","2014"
"Fatima","Blaise",1208,724,"Recurring Gift",2013-04-24,"small","Fatima Blaise","2013"
"Fatima","Blaise",1208,1861,"Cash",2016-01-20,"small","Fatima Blaise","2016"
"Fatima","Blaise",1208,2748,"Stock",2013-12-14,"small","Fatima Blaise","2013"
"Fatima","Blaise",1208,4987,"Recurring Gift",2010-08-02,"small","Fatima Blaise","2010"
"Fatima","Blaise",1208,97440,"Cash",2014-12-24,"medium","Fatima Blaise","2014"
"Fatima","Blaise",1208,68120,"Recurring Gift",2014-01-25,"medium","Fatima Blaise","2014"
"Nicholas","Emma",1209,4488,"Stock",2010-12-01,"small","Nicholas Emma","2010"
"Nicholas","Emma",1209,2005,"Stock",2013-12-16,"small","Nicholas Emma","2013"
"Dempsey","Nico",1210,3442,"Recurring Gift",2010-12-24,"small","Dempsey Nico","2010"
"Dempsey","Nico",1210,3593,"Recurring Gift",2009-08-02,"small","Dempsey Nico","2009"
"Dempsey","Nico",1210,2913,"Cash",2017-05-29,"small","Dempsey Nico","2017"
"Dempsey","Nico",1210,1489,"Cash",2012-06-15,"small","Dempsey Nico","2012"
"Carson","Ellsworth",1211,1589,"Cash",2010-01-14,"small","Carson Ellsworth","2010"
"Pearl","Stefani",1212,306,"Stock",2015-04-15,"small","Pearl Stefani","2015"
"Pearl","Stefani",1212,2721,"Recurring Gift",2016-05-05,"small","Pearl Stefani","2016"
"Pat","Gregg",1213,96047,"Pledge",2017-05-20,"medium","Pat Gregg","2017"
"Montana","Weldon",1214,2141,"Cash",2009-05-25,"small","Montana Weldon","2009"
"Montana","Weldon",1214,2956,"Stock",2009-04-13,"small","Montana Weldon","2009"
"Montana","Weldon",1214,19324,"Stock",2012-03-14,"medium","Montana Weldon","2012"
"Nigel","VonnieWaleska",1215,213,"Recurring Gift",2018-03-06,"small","Nigel VonnieWaleska","2018"
"Nigel","VonnieWaleska",1215,2259,"Recurring Gift",2011-01-16,"small","Nigel VonnieWaleska","2011"
"Melville","Amos",1216,4941,"Stock",2014-03-08,"small","Melville Amos","2014"
"Melville","Amos",1216,3217,"Cash",2010-02-10,"small","Melville Amos","2010"
"Gustav","Beverley",1217,989,"Recurring Gift",2013-03-14,"small","Gustav Beverley","2013"
"Gustav","Beverley",1217,2900,"Stock",2016-04-03,"small","Gustav Beverley","2016"
"Gustav","Beverley",1217,4246,"Recurring Gift",2016-06-23,"small","Gustav Beverley","2016"
"Shemar","Marlyn",1218,2637,"Stock",2017-09-26,"small","Shemar Marlyn","2017"
"Shemar","Marlyn",1218,4771,"Cash",2009-05-11,"small","Shemar Marlyn","2009"
"Shemar","Marlyn",1218,3002,"Stock",2010-09-29,"small","Shemar Marlyn","2010"
"Shemar","Marlyn",1218,77338,"Recurring Gift",2013-01-24,"medium","Shemar Marlyn","2013"
"Landen","Makayla",1219,3195,"Stock",2011-10-28,"small","Landen Makayla","2011"
"Landen","Makayla",1219,4296,"Recurring Gift",2018-08-09,"small","Landen Makayla","2018"
"Landen","Makayla",1219,2559,"Stock",2017-08-03,"small","Landen Makayla","2017"
"Landen","Makayla",1219,46,"Recurring Gift",2012-05-07,"small","Landen Makayla","2012"
"Rodrick","baby",1220,1965,"Stock",2010-08-05,"small","Rodrick baby","2010"
"Rodrick","baby",1220,3108,"Stock",2011-11-01,"small","Rodrick baby","2011"
"Rodrick","baby",1220,303,"Recurring Gift",2015-05-10,"small","Rodrick baby","2015"
"Rodrick","baby",1220,91112,"Pledge",2010-05-15,"medium","Rodrick baby","2010"
"Webster","Mickie",1221,1844,"Stock",2014-08-17,"small","Webster Mickie","2014"
"Webster","Mickie",1221,14937,"Cash",2012-09-16,"medium","Webster Mickie","2012"
"Danielle","Meranda",1222,1553,"Recurring Gift",2011-08-25,"small","Danielle Meranda","2011"
"Danielle","Meranda",1222,4990,"Stock",2018-08-19,"small","Danielle Meranda","2018"
"Cathie","Jerri",1223,4873,"Stock",2011-06-16,"small","Cathie Jerri","2011"
"Cathie","Jerri",1223,4633,"Stock",2015-08-19,"small","Cathie Jerri","2015"
"Jeanine","Amalia",1224,471,"Stock",2013-09-02,"small","Jeanine Amalia","2013"
"Jadyn","Morton",1225,2955,"Cash",2012-07-30,"small","Jadyn Morton","2012"
"Sammie","Jerrica",1226,103,"Stock",2010-07-01,"small","Sammie Jerrica","2010"
"Sammie","Jerrica",1226,1607,"Stock",2017-12-26,"small","Sammie Jerrica","2017"
"Sammie","Jerrica",1226,2914,"Cash",2018-09-06,"small","Sammie Jerrica","2018"
"Tomika","Heidi",1227,4741,"Stock",2009-10-13,"small","Tomika Heidi","2009"
"Tomika","Heidi",1227,2057,"Cash",2013-04-04,"small","Tomika Heidi","2013"
"Lou","Erlinda",1228,799,"Stock",2011-08-18,"small","Lou Erlinda","2011"
"Lou","Erlinda",1228,1648,"Recurring Gift",2015-04-05,"small","Lou Erlinda","2015"
"Zelma","Alexandrer",1229,1132,"Cash",2011-06-06,"small","Zelma Alexandrer","2011"
"Zelma","Alexandrer",1229,1377,"Stock",2009-09-24,"small","Zelma Alexandrer","2009"
"Zelma","Alexandrer",1229,639,"Recurring Gift",2011-03-05,"small","Zelma Alexandrer","2011"
"Yetta","Haylee",1230,NA,NA,NA,NA,"Yetta Haylee",NA
"Braedon","Keely",1231,NA,NA,NA,NA,"Braedon Keely",NA
"Colton","Sheri",1232,956,"Stock",2012-03-03,"small","Colton Sheri","2012"
"Colton","Sheri",1232,3893,"Stock",2012-03-14,"small","Colton Sheri","2012"
"Elyse","Trinity",1233,3779,"Recurring Gift",2016-02-13,"small","Elyse Trinity","2016"
"Elyse","Trinity",1233,3712,"Stock",2016-05-16,"small","Elyse Trinity","2016"
"Elyse","Trinity",1233,2795,"Recurring Gift",2009-03-25,"small","Elyse Trinity","2009"
"Elyse","Trinity",1233,1682,"Cash",2008-08-10,"small","Elyse Trinity","2008"
"Arlie","Kianna",1234,1513,"Stock",2016-05-05,"small","Arlie Kianna","2016"
"Arlie","Kianna",1234,795,"Cash",2010-07-07,"small","Arlie Kianna","2010"
"Arlie","Kianna",1234,1623,"Cash",2018-01-06,"small","Arlie Kianna","2018"
"Arlie","Kianna",1234,53523,"Stock",2010-07-21,"medium","Arlie Kianna","2010"
"Lizeth","Niles",1235,3925,"Stock",2016-09-17,"small","Lizeth Niles","2016"
"Lizeth","Niles",1235,77083,"Pledge",2015-05-06,"medium","Lizeth Niles","2015"
"Skylar","Marco",1236,3067,"Cash",2013-09-12,"small","Skylar Marco","2013"
"Sixto","Jameson",1237,2026,"Stock",2009-01-21,"small","Sixto Jameson","2009"
"Sixto","Jameson",1237,71985,"Stock",2013-08-13,"medium","Sixto Jameson","2013"
"Roxane","Jamal",1238,1397,"Recurring Gift",2018-11-24,"small","Roxane Jamal","2018"
"Roxane","Jamal",1238,4738,"Stock",2011-01-24,"small","Roxane Jamal","2011"
"Roxane","Jamal",1238,995,"Recurring Gift",2012-12-21,"small","Roxane Jamal","2012"
"Terence","Lottie",1239,952,"Cash",2012-08-06,"small","Terence Lottie","2012"
"Terence","Lottie",1239,760,"Recurring Gift",2014-10-11,"small","Terence Lottie","2014"
"Anthony","Paul",1240,NA,NA,NA,NA,"Anthony Paul",NA
"Starla","Terrance",1241,278,"Recurring Gift",2017-10-16,"small","Starla Terrance","2017"
"Starla","Terrance",1241,2714,"Cash",2009-05-13,"small","Starla Terrance","2009"
"Dell","Sylvester",1242,4431,"Recurring Gift",2012-11-21,"small","Dell Sylvester","2012"
"Dell","Sylvester",1242,2556,"Stock",2011-06-09,"small","Dell Sylvester","2011"
"Terry","Charolette",1243,2529,"Recurring Gift",2008-07-26,"small","Terry Charolette","2008"
"Terry","Charolette",1243,19852,"Cash",2014-02-02,"medium","Terry Charolette","2014"
"Ami","Cassie",1244,2923,"Cash",2018-04-10,"small","Ami Cassie","2018"
"Margaret","Randell",1245,2027,"Stock",2015-07-26,"small","Margaret Randell","2015"
"Margaret","Randell",1245,3739,"Stock",2018-12-11,"small","Margaret Randell","2018"
"Candida","Sharlene",1246,874,"Cash",2015-12-09,"small","Candida Sharlene","2015"
"Candida","Sharlene",1246,2624,"Stock",2018-08-30,"small","Candida Sharlene","2018"
"Candida","Sharlene",1246,190,"Cash",2015-05-12,"small","Candida Sharlene","2015"
"Shaniya","Ola",1247,4701,"Stock",2009-03-14,"small","Shaniya Ola","2009"
"Shaniya","Ola",1247,1438,"Cash",2015-11-01,"small","Shaniya Ola","2015"
"Shaniya","Ola",1247,2002,"Recurring Gift",2016-10-18,"small","Shaniya Ola","2016"
"Mellie","Douglass",1248,2070,"Cash",2014-11-26,"small","Mellie Douglass","2014"
"Olen","Daren",1249,3866,"Stock",2013-04-04,"small","Olen Daren","2013"
"Olen","Daren",1249,2653,"Recurring Gift",2014-10-24,"small","Olen Daren","2014"
"Olen","Daren",1249,4038,"Stock",2009-10-01,"small","Olen Daren","2009"
"Boris","Leeann",1250,4216,"Stock",2016-10-11,"small","Boris Leeann","2016"
"Boris","Leeann",1250,2592,"Cash",2009-09-28,"small","Boris Leeann","2009"
"Boris","Leeann",1250,637,"Recurring Gift",2016-05-08,"small","Boris Leeann","2016"
"Savannah","Linda",1251,1792,"Cash",2013-08-30,"small","Savannah Linda","2013"
"Savannah","Linda",1251,4783,"Cash",2016-07-10,"small","Savannah Linda","2016"
"Marques","Elida",1252,3599,"Stock",2010-06-01,"small","Marques Elida","2010"
"Marques","Elida",1252,2100,"Recurring Gift",2017-03-03,"small","Marques Elida","2017"
"Cleora","Orvil",1253,3639,"Recurring Gift",2013-04-13,"small","Cleora Orvil","2013"
"Cleora","Orvil",1253,1895,"Recurring Gift",2017-02-22,"small","Cleora Orvil","2017"
"Cleora","Orvil",1253,54415,"Stock",2010-12-27,"medium","Cleora Orvil","2010"
"Myrna","Maranda",1254,NA,NA,NA,NA,"Myrna Maranda",NA
"Candi","Raven",1255,NA,NA,NA,NA,"Candi Raven",NA
"Hudson","Daija",1256,11,"Recurring Gift",2008-07-27,"small","Hudson Daija","2008"
"Sunshine","Mason",1257,4075,"Stock",2015-11-14,"small","Sunshine Mason","2015"
"Sunshine","Mason",1257,4812,"Cash",2013-06-18,"small","Sunshine Mason","2013"
"Sunshine","Mason",1257,2034,"Recurring Gift",2014-02-27,"small","Sunshine Mason","2014"
"Sunshine","Mason",1257,16266,"Recurring Gift",2016-05-24,"medium","Sunshine Mason","2016"
"Sunshine","Mason",1257,98077,"Stock",2014-02-10,"medium","Sunshine Mason","2014"
"Hulda","Whitney",1258,2256,"Recurring Gift",2018-03-08,"small","Hulda Whitney","2018"
"Hulda","Whitney",1258,1709,"Recurring Gift",2013-05-22,"small","Hulda Whitney","2013"
"Hulda","Whitney",1258,50,"Cash",2016-11-17,"small","Hulda Whitney","2016"
"Corbin","Mackenzie",1259,4063,"Recurring Gift",2015-06-25,"small","Corbin Mackenzie","2015"
"Corbin","Mackenzie",1259,4834,"Stock",2011-06-11,"small","Corbin Mackenzie","2011"
"Corbin","Mackenzie",1259,2539,"Stock",2017-05-16,"small","Corbin Mackenzie","2017"
"Corbin","Mackenzie",1259,3318,"Recurring Gift",2011-08-09,"small","Corbin Mackenzie","2011"
"Corbin","Mackenzie",1259,1137,"Cash",2015-08-29,"small","Corbin Mackenzie","2015"
"Melville","Gerold",1260,2584,"Stock",2017-03-11,"small","Melville Gerold","2017"
"Melville","Gerold",1260,1261,"Stock",2016-02-24,"small","Melville Gerold","2016"
"Melville","Gerold",1260,928,"Recurring Gift",2016-11-02,"small","Melville Gerold","2016"
"Keon","Jared",1261,615,"Stock",2015-02-07,"small","Keon Jared","2015"
"Essie","Kathrine",1262,NA,NA,NA,NA,"Essie Kathrine",NA
"Beverlee","Dell",1263,4367,"Recurring Gift",2011-10-02,"small","Beverlee Dell","2011"
"Beverlee","Dell",1263,4892,"Recurring Gift",2013-01-15,"small","Beverlee Dell","2013"
"Beverlee","Dell",1263,47203,"Stock",2010-05-19,"medium","Beverlee Dell","2010"
"Worth","Juliet",1264,4386,"Recurring Gift",2016-11-24,"small","Worth Juliet","2016"
"Worth","Juliet",1264,2864,"Stock",2017-08-26,"small","Worth Juliet","2017"
"Worth","Juliet",1264,2494,"Cash",2015-10-06,"small","Worth Juliet","2015"
"Worth","Juliet",1264,3025,"Recurring Gift",2008-12-19,"small","Worth Juliet","2008"
